date,state,district,pincode,age_0_5,age_5_17,age_17_plus
2025-09-01,Gujarat,Rajkot,360370.0,6.0,2.0,1.0
2025-09-01,Gujarat,Rajkot,363641.0,17.0,0.0,0.0
2025-09-01,Gujarat,Sabar Kantha,383110.0,10.0,0.0,0.0
2025-09-01,Gujarat,Sabar Kantha,383220.0,1.0,1.0,1.0
2025-09-01,Gujarat,Sabar Kantha,383245.0,1.0,0.0,0.0
2025-09-01,Gujarat,Sabar Kantha,383250.0,2.0,0.0,0.0
2025-09-01,Gujarat,Sabar Kantha,383276.0,0.0,1.0,0.0
2025-09-01,Gujarat,Surat,394101.0,3.0,0.0,0.0
2025-09-01,Gujarat,Surat,394220.0,0.0,1.0,0.0
2025-09-01,Gujarat,Surat,394310.0,0.0,1.0,1.0
2025-09-01,Gujarat,Surat,394335.0,1.0,0.0,0.0
2025-09-01,Gujarat,Surat,394350.0,1.0,0.0,0.0
2025-09-01,Gujarat,Surat,394355.0,1.0,0.0,0.0
2025-09-01,Gujarat,Surat,394440.0,1.0,1.0,0.0
2025-09-01,Gujarat,Surat,394520.0,3.0,0.0,0.0
2025-09-01,Gujarat,Surat,394601.0,5.0,1.0,0.0
2025-09-01,Gujarat,Surat,395002.0,5.0,1.0,0.0
2025-09-01,Gujarat,Surat,395004.0,18.0,4.0,0.0
2025-09-01,Gujarat,Surat,395005.0,6.0,1.0,0.0
2025-09-01,Gujarat,Surat,395009.0,11.0,2.0,0.0
2025-09-01,Gujarat,Surat,395010.0,21.0,9.0,0.0
2025-09-01,Gujarat,Surendranagar,363115.0,2.0,0.0,0.0
2025-09-01,Gujarat,Surendranagar,363330.0,2.0,2.0,0.0
2025-09-01,Gujarat,Surendranagar,363423.0,0.0,0.0,1.0
2025-09-01,Gujarat,Surendranagar,363530.0,1.0,1.0,0.0
2025-09-01,Gujarat,Surendranagar,382780.0,0.0,1.0,0.0
2025-09-01,Gujarat,Surendranagar,363320.0,1.0,0.0,0.0
2025-09-01,Gujarat,Tapi,394340.0,1.0,0.0,0.0
2025-09-01,Gujarat,Tapi,394641.0,2.0,0.0,0.0
2025-09-01,Gujarat,Dangs,394710.0,11.0,6.0,0.0
2025-09-01,Gujarat,Vadodara,390002.0,1.0,3.0,1.0
2025-09-01,Gujarat,Vadodara,390008.0,0.0,1.0,0.0
2025-09-01,Gujarat,Vadodara,390009.0,2.0,0.0,0.0
2025-09-01,Gujarat,Vadodara,390014.0,1.0,0.0,0.0
2025-09-01,Gujarat,Vadodara,390018.0,2.0,1.0,0.0
2025-09-01,Gujarat,Vadodara,390024.0,1.0,0.0,0.0
2025-09-01,Gujarat,Vadodara,391115.0,1.0,0.0,0.0
2025-09-01,Gujarat,Vadodara,391740.0,3.0,2.0,0.0
2025-09-01,Gujarat,Vadodara,391770.0,2.0,0.0,0.0
2025-09-01,Gujarat,Vadodara,391775.0,1.0,0.0,0.0
2025-09-01,Gujarat,Vadodara,393105.0,1.0,0.0,0.0
2025-09-01,Gujarat,Valsad,396065.0,13.0,9.0,0.0
2025-09-01,Gujarat,Valsad,396125.0,2.0,0.0,0.0
2025-09-01,Haryana,Ambala,133001.0,2.0,1.0,0.0
2025-09-01,Haryana,Bhiwani,127030.0,1.0,0.0,0.0
2025-09-01,Haryana,Bhiwani,127035.0,1.0,0.0,0.0
2025-09-01,Haryana,Bhiwani,127043.0,3.0,0.0,0.0
2025-09-01,Haryana,Bhiwani,127114.0,1.0,0.0,0.0
2025-09-01,Haryana,Bhiwani,127307.0,1.0,0.0,0.0
2025-09-01,Haryana,Charkhi Dadri,127307.0,2.0,0.0,0.0
2025-09-01,Haryana,Faridabad,121001.0,11.0,8.0,0.0
2025-09-01,Haryana,Faridabad,121003.0,6.0,2.0,0.0
2025-09-01,Haryana,Faridabad,121004.0,20.0,6.0,0.0
2025-09-01,Haryana,Faridabad,121102.0,1.0,0.0,0.0
2025-09-01,Haryana,Fatehabad,125133.0,2.0,0.0,0.0
2025-09-01,Haryana,Gurugram,122001.0,27.0,6.0,1.0
2025-09-01,Haryana,Gurugram,122003.0,4.0,1.0,0.0
2025-09-01,Haryana,Gurugram,122004.0,4.0,0.0,0.0
2025-09-01,Haryana,Gurugram,122009.0,0.0,1.0,1.0
2025-09-01,Haryana,Gurugram,122051.0,1.0,0.0,0.0
2025-09-01,Haryana,Gurugram,122413.0,4.0,0.0,0.0
2025-09-01,Haryana,Gurugram,122414.0,2.0,0.0,0.0
2025-09-01,Haryana,Gurugram,122503.0,2.0,0.0,0.0
2025-09-01,Haryana,Gurugram,122504.0,5.0,0.0,0.0
2025-09-01,Haryana,Gurugram,122505.0,9.0,2.0,0.0
2025-09-01,Haryana,Hisar,125005.0,0.0,1.0,0.0
2025-09-01,Haryana,Hisar,125039.0,3.0,1.0,0.0
2025-09-01,Haryana,Jhajjar,124109.0,2.0,0.0,0.0
2025-09-01,Haryana,Kaithal,136033.0,3.0,0.0,0.0
2025-09-01,Haryana,Kaithal,136044.0,3.0,0.0,0.0
2025-09-01,Haryana,Karnal,132023.0,1.0,0.0,0.0
2025-09-01,Haryana,Karnal,132024.0,2.0,0.0,0.0
2025-09-01,Haryana,Kurukshetra,136038.0,1.0,0.0,0.0
2025-09-01,Haryana,Kurukshetra,136118.0,5.0,1.0,0.0
2025-09-01,Haryana,Nuh,122508.0,43.0,2.0,0.0
2025-09-01,Haryana,Palwal,121106.0,14.0,1.0,0.0
2025-09-01,Haryana,Panipat,132103.0,35.0,5.0,0.0
2025-09-01,Haryana,Panipat,132113.0,2.0,0.0,0.0
2025-09-01,Haryana,Rewari,123103.0,3.0,0.0,0.0
2025-09-01,Haryana,Rewari,123302.0,2.0,0.0,0.0
2025-09-01,Haryana,Rohtak,124513.0,1.0,0.0,0.0
2025-09-01,Haryana,Sirsa,125104.0,5.0,2.0,0.0
2025-09-01,Haryana,Sonipat,131021.0,1.0,0.0,0.0
2025-09-01,Haryana,Sonipat,131029.0,3.0,0.0,0.0
2025-09-01,Haryana,Sonipat,131301.0,9.0,0.0,0.0
2025-09-01,Haryana,Sonipat,131305.0,1.0,0.0,0.0
2025-09-01,Haryana,Sonipat,131402.0,5.0,0.0,0.0
2025-09-01,Haryana,Yamunanagar,135103.0,1.0,0.0,0.0
2025-09-01,Haryana,Yamunanagar,135106.0,2.0,0.0,0.0
2025-09-01,Himachal Pradesh,Chamba,176306.0,1.0,0.0,0.0
2025-09-01,Himachal Pradesh,Chamba,176314.0,2.0,0.0,0.0
2025-09-01,Himachal Pradesh,Kangra,176029.0,1.0,0.0,0.0
2025-09-01,Himachal Pradesh,Kangra,176037.0,1.0,0.0,0.0
2025-09-01,Himachal Pradesh,Kangra,176051.0,1.0,0.0,0.0
2025-09-01,Himachal Pradesh,Kangra,176201.0,3.0,0.0,0.0
2025-09-01,Himachal Pradesh,Kangra,176204.0,1.0,0.0,0.0
2025-09-01,Himachal Pradesh,Kangra,176205.0,1.0,0.0,0.0
2025-09-01,Himachal Pradesh,Kangra,177104.0,1.0,0.0,0.0
2025-09-01,Himachal Pradesh,Kullu,175138.0,1.0,0.0,0.0
2025-09-01,Himachal Pradesh,Mandi,175040.0,1.0,0.0,0.0
2025-09-01,Himachal Pradesh,Mandi,176121.0,1.0,0.0,0.0
2025-09-01,Himachal Pradesh,Shimla,171202.0,2.0,0.0,0.0
2025-09-01,Himachal Pradesh,Solan,173212.0,1.0,0.0,0.0
2025-09-01,Himachal Pradesh,Una,177203.0,1.0,0.0,0.0
2025-09-01,Jammu And Kashmir,Anantnag,192211.0,5.0,0.0,0.0
2025-09-01,Jammu And Kashmir,Anantnag,192231.0,2.0,0.0,0.0
2025-09-01,Jammu And Kashmir,Bandipora,193501.0,7.0,0.0,0.0
2025-09-01,Jammu And Kashmir,Baramulla,193101.0,12.0,1.0,1.0
2025-09-01,Jammu And Kashmir,Baramulla,193103.0,6.0,0.0,0.0
2025-09-01,Jammu And Kashmir,Baramulla,193121.0,2.0,2.0,0.0
2025-09-01,Jammu And Kashmir,Baramulla,193123.0,3.0,0.0,0.0
2025-09-01,Jammu And Kashmir,Baramulla,193201.0,9.0,0.0,0.0
2025-09-01,Jammu And Kashmir,Baramulla,193202.0,1.0,0.0,0.0
2025-09-01,Jammu And Kashmir,Budgam,191112.0,1.0,0.0,0.0
2025-09-01,Jammu And Kashmir,Budgam,193401.0,3.0,0.0,0.0
2025-09-01,Jammu And Kashmir,Doda,182144.0,2.0,0.0,0.0
2025-09-01,Jammu And Kashmir,Doda,182145.0,0.0,6.0,0.0
2025-09-01,Jammu And Kashmir,Ganderbal,190006.0,4.0,0.0,0.0
2025-09-01,Jammu And Kashmir,Jammu,180001.0,3.0,0.0,0.0
2025-09-01,Jammu And Kashmir,Jammu,180015.0,2.0,1.0,0.0
2025-09-01,Jammu And Kashmir,Jammu,180020.0,2.0,0.0,0.0
2025-09-01,Jammu And Kashmir,Jammu,181122.0,5.0,0.0,0.0
2025-09-01,Jammu And Kashmir,Jammu,181132.0,2.0,1.0,0.0
2025-09-01,Jammu And Kashmir,Jammu,181202.0,3.0,1.0,0.0
2025-09-01,Jammu And Kashmir,Jammu,184120.0,2.0,0.0,0.0
2025-09-01,Jammu And Kashmir,Kathua,184101.0,4.0,1.0,0.0
2025-09-01,Jammu And Kashmir,Kathua,184148.0,2.0,1.0,0.0
2025-09-01,Jammu And Kashmir,Kathua,184152.0,2.0,0.0,0.0
2025-09-01,Jammu And Kashmir,Kathua,184203.0,4.0,0.0,0.0
2025-09-01,Jammu And Kashmir,Kupwara,193223.0,6.0,1.0,0.0
2025-09-01,Jammu And Kashmir,Pulwama,192123.0,7.0,0.0,0.0
2025-09-01,Jammu And Kashmir,Poonch,185101.0,2.0,2.0,0.0
2025-09-01,Jammu And Kashmir,Rajouri,185135.0,2.0,2.0,0.0
2025-09-01,Jammu And Kashmir,Ramban,182145.0,1.0,0.0,0.0
2025-09-01,Jammu And Kashmir,Reasi,182315.0,1.0,3.0,0.0
2025-09-01,Jammu And Kashmir,Reasi,182320.0,4.0,2.0,0.0
2025-09-01,Jammu And Kashmir,Samba,181141.0,2.0,0.0,0.0
2025-09-01,Jammu And Kashmir,Srinagar,190011.0,9.0,0.0,0.0
2025-09-01,Jammu And Kashmir,Srinagar,190020.0,3.0,0.0,0.0
2025-09-01,Jammu And Kashmir,Srinagar,191121.0,2.0,0.0,0.0
2025-09-01,Jammu And Kashmir,Udhampur,182128.0,1.0,1.0,0.0
2025-09-01,Jammu And Kashmir,Udhampur,182311.0,2.0,0.0,0.0
2025-09-01,Jharkhand,Bokaro,825102.0,2.0,0.0,0.0
2025-09-01,Jharkhand,Bokaro,827013.0,27.0,17.0,0.0
2025-09-01,Jharkhand,Bokaro,829111.0,4.0,5.0,0.0
2025-09-01,Jharkhand,Bokaro,829112.0,2.0,2.0,0.0
2025-09-01,Jharkhand,Chatra,825103.0,11.0,3.0,0.0
2025-09-01,Jharkhand,Chatra,825401.0,31.0,37.0,0.0
2025-09-01,Jharkhand,Chatra,825404.0,15.0,17.0,0.0
2025-09-01,Jharkhand,Chatra,825408.0,14.0,5.0,0.0
2025-09-01,Jharkhand,Deoghar,814142.0,1.0,1.0,0.0
2025-09-01,Jharkhand,Deoghar,814146.0,4.0,8.0,0.0
2025-09-01,Jharkhand,Deoghar,814149.0,2.0,0.0,0.0
2025-09-01,Jharkhand,Deoghar,814157.0,5.0,3.0,0.0
2025-09-01,Jharkhand,Dhanbad,828111.0,5.0,5.0,0.0
2025-09-01,Jharkhand,Dhanbad,828127.0,1.0,0.0,0.0
2025-09-01,Jharkhand,Dhanbad,828132.0,0.0,1.0,0.0
2025-09-01,Jharkhand,Dhanbad,828204.0,3.0,3.0,0.0
2025-09-01,Jharkhand,Dhanbad,828305.0,1.0,2.0,0.0
2025-09-01,Jharkhand,Dhanbad,828306.0,5.0,0.0,0.0
2025-09-01,Jharkhand,Dhanbad,828307.0,1.0,3.0,0.0
2025-09-01,Jharkhand,Dumka,814119.0,0.0,0.0,1.0
2025-09-01,Jharkhand,Dumka,814141.0,6.0,6.0,0.0
2025-09-01,Jharkhand,East Singhbhum,832101.0,8.0,9.0,0.0
2025-09-01,Jharkhand,East Singhbhum,832102.0,7.0,8.0,1.0
2025-09-01,Jharkhand,East Singhbhum,832304.0,7.0,5.0,0.0
2025-09-01,Jharkhand,Garhwa,822124.0,6.0,0.0,0.0
2025-09-01,Jharkhand,Garhwa,822129.0,0.0,2.0,0.0
2025-09-01,Jharkhand,Giridih,815302.0,9.0,9.0,0.0
2025-09-01,Jharkhand,Giridih,815311.0,9.0,10.0,0.0
2025-09-01,Jharkhand,Giridih,825167.0,15.0,8.0,1.0
2025-09-01,Jharkhand,Godda,814153.0,3.0,6.0,0.0
2025-09-01,Jharkhand,Godda,814155.0,8.0,10.0,0.0
2025-09-01,Jharkhand,Godda,814165.0,1.0,1.0,0.0
2025-09-01,Jharkhand,Gumla,835208.0,10.0,18.0,0.0
2025-09-01,Jharkhand,Gumla,835220.0,6.0,1.0,0.0
2025-09-01,Jharkhand,Gumla,835227.0,1.0,0.0,0.0
2025-09-01,Jharkhand,Gumla,835231.0,8.0,11.0,0.0
2025-09-01,Jharkhand,Gumla,835232.0,4.0,1.0,0.0
2025-09-01,Jharkhand,Gumla,835234.0,1.0,0.0,0.0
2025-09-01,Jharkhand,Hazaribagh,825313.0,0.0,1.0,0.0
2025-09-01,Jharkhand,Hazaribagh,825315.0,0.0,1.0,0.0
2025-09-01,Jharkhand,Hazaribagh,825302.0,1.0,3.0,0.0
2025-09-01,Jharkhand,Hazaribagh,825303.0,1.0,0.0,0.0
2025-09-01,Jharkhand,Hazaribagh,825330.0,1.0,0.0,0.0
2025-09-01,Jharkhand,Hazaribagh,825336.0,1.0,2.0,0.0
2025-09-01,Jharkhand,Khunti,835210.0,11.0,3.0,6.0
2025-09-01,Jharkhand,Khunti,835216.0,3.0,3.0,0.0
2025-09-01,Jharkhand,Koderma,825410.0,3.0,3.0,0.0
2025-09-01,Jharkhand,Pakur,816104.0,3.0,0.0,0.0
2025-09-01,Jharkhand,Palamu,822102.0,4.0,1.0,0.0
2025-09-01,Jharkhand,Palamu,822111.0,1.0,0.0,0.0
2025-09-01,Jharkhand,Palamu,822122.0,13.0,3.0,0.0
2025-09-01,Jharkhand,Palamu,822124.0,20.0,3.0,0.0
2025-09-01,Jharkhand,East Singhbhum,831012.0,1.0,2.0,0.0
2025-09-01,Jharkhand,East Singhbhum,831015.0,1.0,0.0,0.0
2025-09-01,Jharkhand,East Singhbhum,832301.0,1.0,0.0,0.0
2025-09-01,Jharkhand,Ramgarh,825325.0,0.0,1.0,0.0
2025-09-01,Jharkhand,Ramgarh,829110.0,6.0,9.0,0.0
2025-09-01,Jharkhand,Ramgarh,829118.0,0.0,1.0,0.0
2025-09-01,Jharkhand,Ramgarh,829150.0,1.0,0.0,0.0
2025-09-01,Jharkhand,Ranchi,829210.0,1.0,0.0,0.0
2025-09-01,Jharkhand,Ranchi,834001.0,8.0,11.0,1.0
2025-09-01,Jharkhand,Ranchi,834002.0,3.0,7.0,1.0
2025-09-01,Jharkhand,Ranchi,834003.0,4.0,2.0,0.0
2025-09-01,Jharkhand,Ranchi,834006.0,4.0,0.0,0.0
2025-09-01,Jharkhand,Ranchi,834008.0,1.0,0.0,0.0
2025-09-01,Jharkhand,Ranchi,834010.0,1.0,1.0,0.0
2025-09-01,Jharkhand,Ranchi,835204.0,5.0,1.0,0.0
2025-09-01,Jharkhand,Ranchi,835234.0,1.0,0.0,0.0
2025-09-01,Jharkhand,Sahibganj,816102.0,8.0,0.0,0.0
2025-09-01,Jharkhand,Sahibganj,816108.0,19.0,14.0,0.0
2025-09-01,Jharkhand,Sahibganj,816115.0,0.0,3.0,0.0
2025-09-01,Jharkhand,Sahibganj,816105.0,0.0,1.0,0.0
2025-09-01,Jharkhand,Seraikela-Kharsawan,833216.0,3.0,0.0,0.0
2025-09-01,Jharkhand,Seraikela-Kharsawan,832402.0,1.0,1.0,0.0
2025-09-01,Jharkhand,Simdega,835212.0,8.0,1.0,0.0
2025-09-01,Jharkhand,West Singhbhum,833212.0,0.0,1.0,0.0
2025-09-01,Jharkhand,West Singhbhum,833214.0,7.0,7.0,0.0
2025-09-01,Karnataka,Bagalkot,587112.0,0.0,0.0,1.0
2025-09-01,Karnataka,Bagalkot,587113.0,3.0,0.0,0.0
2025-09-01,Karnataka,Bagalkot,587116.0,15.0,0.0,0.0
2025-09-01,Karnataka,Bagalkot,587204.0,7.0,0.0,0.0
2025-09-01,Karnataka,Bagalkot,587313.0,10.0,1.0,0.0
2025-09-01,Karnataka,Ballari,583103.0,5.0,0.0,0.0
2025-09-01,Karnataka,Ballari,583123.0,4.0,0.0,0.0
2025-09-01,Karnataka,Ballari,583129.0,4.0,2.0,1.0
2025-09-01,Karnataka,Ballari,583135.0,1.0,0.0,0.0
2025-09-01,Karnataka,Bengaluru(Unspecified),560001.0,1.0,0.0,0.0
2025-09-01,Karnataka,Bengaluru(Unspecified),560009.0,1.0,0.0,0.0
2025-09-01,Karnataka,Bengaluru(Unspecified),560021.0,3.0,0.0,0.0
2025-09-01,Karnataka,Bengaluru(Unspecified),560026.0,2.0,2.0,0.0
2025-09-01,Karnataka,Bengaluru(Unspecified),560036.0,2.0,0.0,0.0
2025-09-01,Karnataka,Bengaluru(Unspecified),560045.0,1.0,0.0,0.0
2025-09-01,Karnataka,Bengaluru(Unspecified),560060.0,2.0,0.0,0.0
2025-09-01,Karnataka,Bengaluru(Unspecified),560064.0,1.0,0.0,0.0
2025-09-01,Karnataka,Bengaluru(Unspecified),560076.0,3.0,0.0,0.0
2025-09-01,Karnataka,Bengaluru(Unspecified),560079.0,1.0,0.0,0.0
2025-09-01,Karnataka,Bengaluru(Unspecified),560083.0,1.0,0.0,0.0
2025-09-01,Karnataka,Bengaluru(Unspecified),560091.0,7.0,0.0,0.0
2025-09-01,Karnataka,Bengaluru(Unspecified),560100.0,3.0,0.0,0.0
2025-09-01,Karnataka,Bengaluru(Unspecified),562130.0,1.0,0.0,0.0
2025-09-01,Karnataka,Bengaluru Rural,561205.0,2.0,0.0,0.0
2025-09-01,Karnataka,Bengaluru Rural,562111.0,1.0,0.0,0.0
2025-09-01,Karnataka,Bengaluru Rural,562135.0,1.0,0.0,0.0
2025-09-01,Karnataka,Belagavi,590016.0,4.0,2.0,0.0
2025-09-01,Karnataka,Belagavi,591104.0,2.0,0.0,0.0
2025-09-01,Karnataka,Belagavi,591118.0,1.0,0.0,0.0
2025-09-01,Karnataka,Belagavi,591121.0,2.0,0.0,0.0
2025-09-01,Karnataka,Belagavi,591127.0,4.0,0.0,0.0
2025-09-01,Karnataka,Belagavi,591129.0,2.0,0.0,0.0
2025-09-01,Karnataka,Belagavi,591201.0,2.0,0.0,0.0
2025-09-01,Karnataka,Belagavi,591217.0,1.0,0.0,0.0
2025-09-01,Karnataka,Belagavi,591232.0,3.0,0.0,0.0
2025-09-01,Karnataka,Belagavi,591233.0,2.0,0.0,0.0
2025-09-01,Karnataka,Belagavi,591301.0,1.0,0.0,0.0
2025-09-01,Karnataka,Belagavi,591310.0,1.0,0.0,0.0
2025-09-01,Karnataka,Belagavi,591317.0,2.0,1.0,0.0
2025-09-01,Karnataka,Belagavi,590001.0,2.0,0.0,0.0
2025-09-01,Karnataka,Belagavi,590014.0,3.0,1.0,0.0
2025-09-01,Karnataka,Belagavi,591112.0,1.0,0.0,0.0
2025-09-01,Karnataka,Belagavi,591114.0,4.0,2.0,0.0
2025-09-01,Karnataka,Belagavi,591117.0,2.0,0.0,0.0
2025-09-01,Karnataka,Belagavi,591123.0,7.0,0.0,0.0
2025-09-01,Karnataka,Belagavi,591126.0,2.0,0.0,0.0
2025-09-01,Karnataka,Belagavi,591130.0,1.0,1.0,0.0
2025-09-01,Karnataka,Belagavi,591211.0,1.0,0.0,0.0
2025-09-01,Karnataka,Belagavi,591224.0,1.0,0.0,0.0
2025-09-01,Karnataka,Belagavi,591227.0,1.0,0.0,0.0
2025-09-01,Karnataka,Belagavi,591232.0,0.0,1.0,0.0
2025-09-01,Karnataka,Belagavi,591238.0,3.0,0.0,0.0
2025-09-01,Karnataka,Belagavi,591244.0,1.0,0.0,0.0
2025-09-01,Karnataka,Belagavi,591248.0,0.0,1.0,0.0
2025-09-01,Karnataka,Belagavi,591302.0,9.0,0.0,0.0
2025-09-01,Karnataka,Belagavi,591309.0,2.0,0.0,0.0
2025-09-01,Karnataka,Belagavi,591311.0,2.0,0.0,0.0
2025-09-01,Karnataka,Ballari,583103.0,7.0,1.0,0.0
2025-09-01,Karnataka,Ballari,583104.0,3.0,0.0,0.0
2025-09-01,Karnataka,Ballari,583124.0,8.0,1.0,0.0
2025-09-01,Karnataka,Ballari,583212.0,7.0,2.0,0.0
2025-09-01,Karnataka,Ballari,583214.0,1.0,1.0,0.0
2025-09-01,Karnataka,Bengaluru(Unspecified),560005.0,2.0,2.0,0.0
2025-09-01,Karnataka,Bengaluru(Unspecified),560016.0,4.0,0.0,0.0
2025-09-01,Karnataka,Bengaluru(Unspecified),560040.0,1.0,0.0,0.0
2025-09-01,Karnataka,Bengaluru(Unspecified),560048.0,1.0,0.0,1.0
2025-09-01,Karnataka,Bengaluru(Unspecified),560064.0,8.0,2.0,0.0
2025-09-01,Karnataka,Bengaluru(Unspecified),560082.0,3.0,0.0,0.0
2025-09-01,Karnataka,Bengaluru(Unspecified),560087.0,1.0,0.0,0.0
2025-09-01,Karnataka,Bengaluru(Unspecified),560102.0,1.0,0.0,1.0
2025-09-01,Karnataka,Bengaluru(Unspecified),560105.0,1.0,1.0,0.0
2025-09-01,Karnataka,Bengaluru(Unspecified),560109.0,0.0,0.0,1.0
2025-09-01,Karnataka,Bengaluru(Unspecified),562107.0,2.0,0.0,0.0
2025-09-01,Karnataka,Bengaluru(Unspecified),562130.0,2.0,0.0,0.0
2025-09-01,Karnataka,Bidar,585226.0,9.0,3.0,0.0
2025-09-01,Karnataka,Bidar,585421.0,4.0,0.0,0.0
2025-09-01,Karnataka,Vijayapura,586103.0,1.0,0.0,0.0
2025-09-01,Karnataka,Vijayapura,586114.0,2.0,0.0,0.0
2025-09-01,Karnataka,Vijayapura,586128.0,5.0,0.0,0.0
2025-09-01,Karnataka,Vijayapura,586129.0,1.0,1.0,0.0
2025-09-01,Karnataka,Vijayapura,586212.0,1.0,0.0,0.0
2025-09-01,Karnataka,Vijayapura,586214.0,1.0,2.0,0.0
2025-09-01,Karnataka,Chamarajanagar,571440.0,3.0,0.0,0.0
2025-09-01,Karnataka,Chamarajanagar,571127.0,3.0,1.0,0.0
2025-09-01,Karnataka,Chamarajanagar,571342.0,1.0,0.0,0.0
2025-09-01,Karnataka,Chamarajanagar,571111.0,1.0,0.0,0.0
2025-09-01,Karnataka,Chikkamagaluru,577547.0,2.0,0.0,0.0
2025-09-01,Karnataka,Chikkaballapur,563124.0,4.0,2.0,0.0
2025-09-01,Karnataka,Chikkaballapur,563146.0,2.0,0.0,0.0
2025-09-01,Karnataka,Chitradurga,577502.0,1.0,1.0,0.0
2025-09-01,Karnataka,Chitradurga,577520.0,2.0,0.0,0.0
2025-09-01,Karnataka,Chitradurga,577521.0,3.0,0.0,0.0
2025-09-01,Karnataka,Chitradurga,577526.0,1.0,0.0,0.0
2025-09-01,Karnataka,Chitradurga,577597.0,1.0,0.0,0.0
2025-09-01,Karnataka,Chitradurga,577599.0,1.0,0.0,0.0
2025-09-01,Karnataka,Dakshina Kannada,574199.0,1.0,0.0,0.0
2025-09-01,Karnataka,Dakshina Kannada,574216.0,1.0,0.0,0.0
2025-09-01,Karnataka,Dakshina Kannada,574217.0,4.0,0.0,0.0
2025-09-01,Karnataka,Dakshina Kannada,574325.0,2.0,0.0,0.0
2025-09-01,Karnataka,Dakshina Kannada,575005.0,1.0,0.0,0.0
2025-09-01,Karnataka,Dakshina Kannada,575008.0,1.0,0.0,0.0
2025-09-01,Karnataka,Dakshina Kannada,575019.0,2.0,0.0,0.0
2025-09-01,Karnataka,Dakshina Kannada,575027.0,1.0,0.0,0.0
2025-09-01,Karnataka,Dakshina Kannada,575029.0,1.0,0.0,0.0
2025-09-01,Karnataka,Davanagere,583127.0,0.0,1.0,0.0
2025-09-01,Karnataka,Davanagere,577003.0,1.0,0.0,0.0
2025-09-01,Karnataka,Davanagere,577513.0,1.0,0.0,0.0
2025-09-01,Karnataka,Davanagere,577528.0,2.0,0.0,1.0
2025-09-01,Karnataka,Davanagere,577556.0,2.0,0.0,0.0
2025-09-01,Karnataka,Davanagere,577589.0,1.0,0.0,0.0
2025-09-01,Karnataka,Davanagere,583125.0,2.0,0.0,0.0
2025-09-01,Karnataka,Dharwad,580004.0,1.0,0.0,1.0
2025-09-01,Karnataka,Dharwad,580005.0,2.0,0.0,0.0
2025-09-01,Karnataka,Dharwad,580020.0,6.0,0.0,0.0
2025-09-01,Karnataka,Dharwad,580023.0,4.0,0.0,0.0
2025-09-01,Karnataka,Dharwad,580028.0,8.0,1.0,0.0
2025-09-01,Karnataka,Dharwad,580030.0,0.0,1.0,0.0
2025-09-01,Karnataka,Dharwad,580118.0,1.0,0.0,0.0
2025-09-01,Karnataka,Dharwad,581204.0,12.0,0.0,0.0
2025-09-01,Karnataka,Dharwad,581207.0,1.0,0.0,0.0
2025-09-01,Karnataka,Gadag,582118.0,8.0,0.0,0.0
2025-09-01,Karnataka,Gadag,582120.0,5.0,0.0,0.0
2025-09-01,Karnataka,Kalaburagi,585218.0,0.0,1.0,0.0
2025-09-01,Karnataka,Kalaburagi,585222.0,3.0,0.0,0.0
2025-09-01,Karnataka,Kalaburagi,585301.0,3.0,0.0,0.0
2025-09-01,Karnataka,Kalaburagi,585311.0,2.0,0.0,0.0
2025-09-01,Karnataka,Kalaburagi,585313.0,6.0,0.0,0.0
2025-09-01,Karnataka,Kalaburagi,585325.0,1.0,0.0,0.0
2025-09-01,Karnataka,Hassan,573111.0,1.0,0.0,0.0
2025-09-01,Karnataka,Hassan,573116.0,2.0,0.0,0.0
2025-09-01,Karnataka,Hassan,573124.0,2.0,0.0,0.0
2025-09-01,Karnataka,Hassan,573127.0,1.0,0.0,0.0
2025-09-01,Karnataka,Hassan,573220.0,2.0,0.0,0.0
2025-09-01,Karnataka,Hassan,573103.0,2.0,0.0,0.0
2025-09-01,Karnataka,Hassan,573135.0,1.0,0.0,0.0
2025-09-01,Karnataka,Hassan,573137.0,1.0,0.0,0.0
2025-09-01,Karnataka,Hassan,573212.0,1.0,1.0,0.0
2025-09-01,Karnataka,Haveri,581104.0,6.0,1.0,0.0
2025-09-01,Karnataka,Haveri,581120.0,7.0,0.0,0.0
2025-09-01,Karnataka,Haveri,581202.0,1.0,1.0,0.0
2025-09-01,Karnataka,Haveri,581211.0,3.0,0.0,0.0
2025-09-01,Karnataka,Kalaburagi,585106.0,3.0,0.0,0.0
2025-09-01,Karnataka,Kalaburagi,585212.0,1.0,1.0,0.0
2025-09-01,Karnataka,Kalaburagi,585228.0,2.0,0.0,0.0
2025-09-01,Karnataka,Kalaburagi,585303.0,1.0,0.0,0.0
2025-09-01,Karnataka,Kalaburagi,585310.0,4.0,1.0,0.0
2025-09-01,Karnataka,Kalaburagi,585311.0,4.0,1.0,0.0
2025-09-01,Karnataka,Kalaburagi,585312.0,3.0,1.0,0.0
2025-09-01,Karnataka,Kalaburagi,585322.0,0.0,1.0,0.0
2025-09-01,Karnataka,Kodagu,571201.0,4.0,0.0,0.0
2025-09-01,Karnataka,Kodagu,571254.0,0.0,0.0,1.0
2025-09-01,Karnataka,Kolar,563129.0,7.0,0.0,0.0
2025-09-01,Karnataka,Kolar,563135.0,10.0,0.0,0.0
2025-09-01,Karnataka,Kolar,563136.0,1.0,0.0,0.0
